"År-måned","Arbeidssted fylkesnummer","Arbeidssted kommunenummer","Stilling Yrkesbetegnelse kode (6-siffer)","Tilgang stillinger i perioden"
"201604","11","1160","3123.01","2"
"201604","14","1429","2223.02","2"
"201604","02","0235","5312.01","2"
"201604","11","1160","5153.25","1"
"201604","17","1703","4223.03","2"
"201604","04","0403","3212.01","1"
"201604","14","1421","3412.06","1"
"201604","12","1224","1420.06","2"
"201604","18","1837","1420.06","1"
"201604","12","1245","5120.17","1"
"201604","05","0532","2354.02","1"
"201604","14","1443","3151.05","2"
"201604","11","1103","2519.01","2"
"201604","19","1902","3313.10","1"
"201604","06","0626","2223.02","17"
"201604","14","1449","2359.03","1"
"201604","10","1002","2342.04","10"
"201604","11","1119","1345.20","2"
"201604","16","1601","3116.04","1"
"201604","15","1505","7115.07","5"
"201604","02","0235","5120.03","7"
"201604","12","1259","3359.04","1"
"201604","11","1103","8322.03","1"
"201604","07","0709","7115.04","1"
"201604","02","0231","3114.03","1"
"201604","15","1520","5411.02","1"
"201604","11","1149","4221.22","5"
"201604","01","0128","6121.04","1"
"201604","02","0219","5131.08","1"
"201604","15","1502","7122.01","2"
"201604","01","0135","7213.03","10"
"201604","02","0236","2351.03","1"
"201604","14","1441","5311.04","2"
"201604","08","0827","2341.01","2"
"201604","18","1860","3112.01","2"
"201604","07","0728","6113.03","2"
"201604","16","1601","2265.01","1"
"201604","02","0214","3112.04","1"
"201604","12","1246","3322.19","1"
"201604","15","1502","2141.03","1"
"201604","15","1547","3413.02","1"
"201604","04","0427","3256.02","2"
"201604","18","1870","3322.19","2"
"201604","12","1243","3355.02","1"
"201604","09","0914","1349.78","1"
"201604","15","1547","2341.01","5"
"201604","17","1702","2221.01","1"
"201604","12","1228","5120.03","1"
"201604","17","1751","2422.05","2"
"201604","18","1804","2166.01","1"
"201604","19","1903","2212.01","5"
"201604","02","0229","2164.01","1"
"201604","05","0542","4226.01","1"
"201604","16","1657","2261.02","4"
"201604","18","1820","7233.04","1"
"201604","15","1539","5223.02","1"
"201604","07","0713","5131.02","1"
"201604","12","1201","2152.21","2"
"201604","02","0213","2221.02","2"
"201604","11","1106","5249.02","1"
"201604","05","0516","3112.02","1"
"201604","05","0520","4224.02","3"
"201604","12","1246","4110.02","1"
"201604","16","1657","5311.04","2"
"201604","12","1245","8322.03","1"
"201604","06","0605","7115.04","2"
"201604","15","1502","4322.08","1"
"201604","19","1938","3511.05","1"
"201604","17","1721","3257.08","1"
"201604","02","0219","1221.08","1"
"201604","06","0628","1120.20","1"
"201604","08","0814","2221.01","3"
"201604","14","1424","2142.19","1"
"201604","02","0237","1349.04","1"
"201604","09","0901","1349.04","3"
"201604","09","0904","5244.02","6"
"201604","09","0904","2310.13","1"
"201604","01","0122","2222.01","1"
"201604","12","1238","7115.07","1"
"201604","04","0426","7212.02","1"
"201604","06","0621","2341.03","2"
"201604","06","0602","7127.06","2"
"201604","16","1601","3312.11","2"
"201604","08","0806","2634.01","1"
"201604","10","1001","2611.03","1"
"201604","05","0501","5246.07","1"
"201604","17","1711","2330.03","1"
"201604","03","0301","2351.04","2"
"201604","03","0301","2151.01","1"
"201604","02","0227","5141.01","1"
"201604","08","0806","2511.01","1"
"201604","06","0626","2634.01","1"
"201604","09","0941","1321.02","1"
"201604","08","0805","2310.09","1"
"201604","02","0219","3511.05","1"
"201604","04","0437","3312.01","1"
"201604","20","2015","1349.06","1"
"201604","15","1504","2131.11","1"
"201604","12","1201","3313.14","1"
"201604","20","2021","9412.02","2"
"201604","01","0104","5169.02","1"
"201604","12","1234","3143.14","1"
"201604","12","1201","3119.50","1"
"201604","06","0626","2354.02","1"
"201604","11","1102","2320.02","3"
"201604","18","1804","3112.03","2"
"201604","07","0706","1349.05","2"
"201604","17","1744","2342.04","2"
"201604","06","0604","2342.04","4"
"201604","18","1820","2262.01","1"
"201604","19","1903","2634.01","2"
"201604","15","1504","2643.11","2"
"201604","12","1228","8142.02","1"
"201604","12","1238","3257.02","1"
"201604","11","1121","2221.08","4"
"201604","18","1874","3258.01","2"
"201604","08","0821","1345.20","1"
"201604","02","0214","2310.06","2"
"201604","12","1238","7115.12","1"
"201604","20","2004","2341.01","2"
"201604","18","1804","2144.29","1"
"201604","02","0227","2221.07","1"
"201604","03","0301","4224.01","1"
"201604","01","0104","5223.13","4"
"201604","06","0623","2221.01","4"
"201604","17","1750","5131.02","3"
"201604","19","1922","2224.02","2"
"201604","07","0704","1330.08","1"
"201604","15","1576","6221.05","2"
"201604","01","0106","3113.27","1"
"201604","04","0412","1345.21","3"
"201604","17","1718","2341.01","2"
"201604","11","1134","2342.07","1"
"201604","12","1256","2351.03","1"
"201604","15","1539","2262.02","1"
"201604","04","0417","5321.02","2"
"201604","01","0135","3211.01","1"
"201604","16","1601","3334.01","1"
"201604","18","1818","5223.02","2"
"201604","19","1941","3412.14","1"
"201604","05","0533","7115.07","1"
"201604","15","1571","5321.03","2"
"201604","14","1421","5321.02","2"
"201604","06","0617","3123.08","1"
"201604","12","1266","5311.04","1"
"201604","02","0219","5329.04","1"
"201604","14","1420","1219.50","1"
"201604","09","0937","5153.28","1"
"201604","20","2003","1341.07","1"
"201604","18","1848","2342.04","1"
"201604","11","1149","2330.03","2"
"201604","07","0719","5311.04","1"
"201604","06","0602","2212.01","7"
"201604","06","0618","7115.07","1"
"201604","06","0624","1211.02","1"
"201604","11","1119","2221.01","1"
"201604","16","1653","2359.13","1"
"201604","18","1866","7542.02","2"
"201604","14","1401","4311.02","1"
"201604","04","0423","2635.01","11"
"201604","17","1703","5223.17","1"
"201604","11","1103","3512.04","1"
"201604","05","0522","3343.01","1"
"201604","20","2012","5321.02","5"
"201604","12","1201","1323.28","1"
"201604","18","1870","7213.02","1"
"201605","15","1505","5223.02","3"
"201605","12","1243","7115.07","1"
"201605","06","0602","2221.11","2"
"201605","03","0301","2422.44","1"
"201605","05","0538","1349.05","1"
"201605","02","0233","7522.01","1"
"201605","11","1130","5321.02","2"
"201605","03","0301","5321.02","9"
"201605","11","1124","2164.01","2"
"201605","16","1601","8160.34","1"
"201605","02","0229","5322.04","1"
"201605","07","0716","9333.01","1"
"201605","02","0213","8322.01","1"
"201605","19","1927","1341.09","1"
"201605","18","1833","5321.01","1"
"201605","15","1526","5329.02","4"
"201605","07","0701","3313.01","2"
"201605","20","2025","5113.01","2"
"201605","14","1420","2310.03","1"
"201605","07","0706","3322.01","1"
"201605","03","0301","1412.02","1"
"201605","03","0301","2359.03","1"
"201605","03","0301","9313.01","24"
"201605","01","0106","7112.01","3"
"201605","03","0301","2422.05","142"
"201605","15","1563","5246.07","1"
"201605","19","1939","2341.01","3"
"201605","19","1933","2635.01","1"
"201605","06","0602","7213.07","3"
"201605","04","0403","3432.01","1"
"201605","03","0301","3211.01","7"
"201605","19","1902","2421.07","1"
"201605","17","1702","1349.04","3"
"201605","09","0906","2146.21","1"
"201605","12","1265","2652.10","2"
"201605","14","1419","1219.12","2"
"201605","04","0427","4226.15","1"
"201605","08","0827","5223.02","2"
"201605","12","1231","2341.01","5"
"201605","02","0216","2422.05","1"
"201605","03","0301","1120.62","3"
"201605","03","0301","2654.03","1"
"201605","12","1201","2145.01","2"
"201605","09","0906","2342.08","1"
"201605","07","0706","3123.08","1"
"201605","08","0806","4321.01","1"
"201605","07","0701","7231.01","1"
"201605","03","0301","2221.07","5"
"201605","11","1103","1323.01","1"
"201605","11","1106","7114.04","2"
"201605","15","1531","1120.01","1"
"201605","11","1102","2634.01","3"
"201605","11","1106","1349.05","1"
"201605","01","0106","5153.03","1"
"201605","04","0402","7231.01","1"
"201605","16","1601","2341.01","44"
"201605","01","0105","1420.06","3"
"201605","03","0301","2149.01","2"
"201605","08","0828","5120.03","1"
"201605","11","1114","7115.04","1"
"201605","16","1601","2120.02","1"
"201605","06","0605","5329.04","1"
"201605","18","1838","2635.01","1"
"201605","09","0906","3113.11","1"
"201605","12","1235","2359.03","2"
"201605","07","0702","5223.02","1"
"201605","12","1201","1120.61","1"
"201605","03","0301","7122.01","4"
"201605","08","0805","1345.21","2"
"201605","05","0501","3359.04","1"
"201605","02","0237","3112.04","2"
"201605","15","1502","7212.02","5"
"201605","07","0716","7115.07","1"
"201605","08","0805","6113.01","2"
"201605","12","1201","7214.05","2"
"201605","17","1750","3333.01","1"
"201605","08","0806","7126.01","1"
"201605","11","1103","7132.03","1"
"201605","18","1860","2223.02","3"
"201605","06","0604","2152.02","2"
"201605","02","0213","5223.02","11"
"201605","07","0701","2342.04","4"
"201605","01","0104","5311.04","1"
"201605","02","0231","5321.02","5"
"201605","99","2211","3434.02","2"
"201605","18","1838","2223.02","6"
"201605","01","0105","8343.02","1"
"201605","20","2004","2320.05","1"
"201605","03","0301","3333.01","2"
"201605","18","1870","2635.01","3"
"201605","02","0230","7125.02","1"
"201605","01","0101","2310.02","2"
"201605","11","1103","1420.02","1"
"201605","15","1535","2342.07","1"
"201605","12","1201","4222.01","18"
"201605","09","0937","2341.01","3"
"201605","04","0412","5120.03","1"
"201605","11","1124","6121.01","1"
"201605","07","0709","2223.02","17"
"201605","18","1804","2342.04","2"
"201605","03","0301","7233.06","2"
"201605","03","0301","2341.09","3"
"201605","12","1201","7119.02","2"
"201605","02","0219","5153.03","1"
"201605","15","1519","2212.01","1"
"201605","18","1865","2342.04","1"
"201605","06","0615","1213.05","1"
"201605","01","0101","4313.01","1"
"201605","07","0709","3112.03","1"
"201605","17","1703","2341.10","1"
"201605","09","0926","2223.02","2"
"201605","18","1804","5131.02","8"
"201605","06","0602","5131.09","1"
"201605","14","1443","2267.01","1"
"201605","18","1838","6222.05","5"
"201605","02","0220","1221.08","1"
"201605","16","1601","1349.04","4"
"201605","02","0219","5311.08","10"
"201605","05","0534","2341.01","1"
"201605","02","0213","5321.16","1"
"201605","02","0214","5246.05","6"
"201605","02","0219","1330.01","2"
"201605","16","1601","7114.03","1"
"201605","12","1201","5120.02","2"
"201605","04","0427","7544.02","1"
"201605","16","1601","2529.02","3"
"201605","06","0627","2342.01","1"
"201605","14","1445","2355.02","1"
"201605","04","0434","2341.01","7"
"201605","06","0604","7233.03","1"
"201605","20","2030","9112.02","1"
"201605","11","1102","3331.15","1"
"201605","06","0624","2211.01","1"
"201605","06","0602","1349.05","2"
"201605","10","1004","1114.02","1"
"201605","14","1428","9112.02","2"
"201605","07","0702","2224.02","1"
"201605","02","0216","5311.03","1"
"201605","18","1841","3122.10","1"
"201605","18","1805","3312.02","1"
"201605","02","0231","2166.03","1"
"201605","11","1124","7412.18","1"
"201605","02","0217","3322.19","1"
"201605","08","0805","2310.06","1"
"201605","14","1443","2223.02","4"
"201605","11","1112","3322.05","1"
"201605","08","0806","3112.03","1"
"201605","14","1429","2423.02","1"
"201605","11","1102","5321.02","4"
"201605","05","0501","2266.02","1"
"201605","18","1804","1420.04","1"
"201605","15","1531","7114.03","1"
"201605","20","2002","2342.07","2"
"201605","11","1120","3412.06","1"
"201605","10","1001","3113.01","1"
"201605","16","1601","2212.02","1"
"201605","11","1102","2269.01","1"
"201605","05","0501","3359.03","1"
"201605","12","1201","2264.04","1"
"201605","18","1813","2422.05","1"
"201605","02","0239","1349.04","1"
"201605","05","0542","2320.05","2"
"201605","08","0805","5131.02","2"
"201605","12","1241","9112.02","2"
"201605","01","0136","3412.06","1"
"201605","09","0928","9312.02","1"
"201605","12","1201","6113.01","3"
"201605","06","0602","3256.02","1"
"201605","04","0403","1323.01","2"
"201605","08","0821","9214.04","1"
"201605","11","1120","9112.02","9"
"201605","10","1001","2142.26","1"
"201605","03","0301","1112.01","1"
"201605","14","1433","8342.01","1"
"201605","16","1617","1349.04","1"
"201605","18","1870","3321.02","3"
"201605","08","0821","5329.04","1"
"201605","UT","Verd","7124.01","1"
"201605","02","0216","2341.01","7"
"201605","07","0706","5223.02","8"
"201605","06","0605","2611.03","1"
"201605","20","2004","4226.10","1"
"201605","02","0230","7231.02","1"
"201605","19","1902","2146.03","1"
"201605","16","1601","2519.01","4"
"201605","15","1505","3331.02","1"
"201605","11","1121","8332.03","1"
"201605","11","1114","2341.01","1"
"201605","16","1636","7214.02","1"
"201605","03","0301","3112.10","1"
"201605","02","0230","2224.02","7"
"201605","12","1246","5321.02","1"
"201605","01","0105","3212.01","1"
"201605","14","1412","2423.02","1"
"201605","14","1432","3322.19","2"
"201605","02","0233","1321.26","1"
"201605","12","1201","2221.11","12"
"201605","15","1504","3322.15","1"
"201605","03","0301","3151.05","2"
"201605","18","1870","5223.02","9"
"201605","14","1432","2212.01","6"
"201605","12","1238","5246.02","2"
"201605","04","0402","8332.03","3"
"201605","08","0805","5223.02","1"
"201605","18","1871","2330.03","7"
"201605","18","1804","2221.11","6"
"201605","12","1201","2511.01","11"
"201605","02","0236","5321.04","1"
"201605","07","0704","1120.07","1"
"201605","19","1903","2342.04","2"
"201605","11","1103","2611.03","14"
"201605","15","1505","2212.01","2"
"201605","16","1662","1349.04","1"
"201605","02","0213","8114.03","2"
"201605","07","0709","5132.01","1"
"201605","08","0814","5164.01","1"
"201605","12","1263","8343.11","1"
"201605","04","0437","1342.12","1"
"201605","18","1833","2320.02","1"
"201605","03","0301","2144.02","1"
"201605","19","1902","5311.02","15"
"201605","15","1504","7115.07","5"
"201605","03","0301","8350.04","2"
"201605","07","0704","1324.02","1"
"201605","06","0604","5246.02","2"
"201605","07","0702","2635.01","1"
"201605","07","0719","5321.12","3"
"201605","05","0519","1211.26","1"
"201605","11","1103","3413.05","1"
"201605","12","1247","9112.02","1"
"201605","11","1103","5223.03","2"
"201605","14","1439","1345.20","1"
"201605","17","1742","1345.20","1"
"201605","02","0233","5311.08","2"
"201605","07","0702","5312.01","1"
"201605","18","1804","2634.13","5"
"201605","18","1841","2223.02","2"
"201605","10","1002","2411.11","2"
"201605","02","0233","2341.01","9"
"201605","UT","Norg","1312.01","1"
"201605","07","0704","5414.01","3"
"201605","01","0105","7231.03","1"
"201605","12","1201","1221.09","1"
"201605","19","1902","1349.05","3"
"201605","06","0602","1345.14","3"
"201605","16","1601","3212.02","1"
"201605","01","0119","1120.01","1"
"201605","11","1134","2341.01","2"
"201605","19","1922","2221.07","2"
"201605","11","1106","2142.01","1"
"201605","08","0806","5120.03","1"
"201605","02","0214","1342.04","1"
"201605","02","0214","2162.01","1"
"201605","02","0211","2359.13","1"
"201605","15","1529","4311.08","1"
"201605","01","0105","5120.02","2"
"201605","02","0214","2223.02","3"
"201605","11","1106","4110.14","1"
"201605","17","1703","5329.01","1"
"201605","14","1420","2264.01","1"
"201605","17","1702","3256.02","1"
"201605","04","0426","3511.07","1"
"201605","18","1865","2431.04","6"
"201605","03","0301","1349.29","1"
"201605","15","1504","2161.01","1"
"201605","11","1103","5223.06","2"
"201605","11","1124","7122.02","1"
"201605","10","1001","5321.12","5"
"201605","11","1114","2342.07","1"
"201605","02","0219","9412.04","2"
"201605","09","0919","2411.04","1"
"201605","09","0904","2310.03","3"
"201605","02","0226","7223.01","1"
"201605","01","0106","1211.02","1"
"201605","18","1837","5311.04","1"
"201605","12","1235","3256.02","2"
"201605","17","1719","2212.02","4"
"201605","01","0128","2342.04","2"
"201605","01","0105","2221.07","1"
"201605","05","0521","5311.04","1"
"201605","17","1714","8332.04","1"
"201605","01","0106","2262.02","1"
"201605","02","0233","4321.20","1"
"201605","11","1106","7127.07","1"
"201605","05","0501","5246.07","1"
"201605","07","0704","3114.03","1"
"201605","03","0301","5311.07","3"
"201605","02","0219","2330.03","15"
"201605","09","0926","2634.11","1"
"201605","03","0301","7531.08","2"
"201605","08","0807","7115.07","4"
"201605","17","1714","4321.11","3"
"201605","11","1120","4110.12","1"
"201605","11","1103","4311.08","1"
"201605","01","0124","5321.02","2"
"201605","01","0106","3123.03","6"
"201605","18","1833","3522.04","1"
"201605","17","1702","8160.14","4"
"201605","06","0616","5131.02","1"
"201605","11","1124","4221.03","1"
"201605","19","1924","6113.01","2"
